MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367434320,2022-01-01T00:00:00,30.70505,-88.03952,0.0,0.0,511.0,LISA COOPER,IMO8741961,WDF2999,31,0,28,11,3.8,52,A
370350000,2022-01-01T00:00:54,29.59563,-89.83526,0.0,320.3,267.0,BALSA 92,IMO9616060,3FPM3,70,0,106,19,6.8,70,A
538004388,2022-01-01T00:01:16,29.09793,-94.42225,13.0,180.3,182.0,FLAGSHIP PRIVET,IMO9496032,V7WT5,80,0,228,32,14.5,80,A
316033399,2022-01-01T00:00:03,49.29072,-123.06072,0.0,135.6,326.0,SST SALISH,IMO9744489,CFCP,31,0,,,,31,A
563127900,2022-01-01T00:00:11,36.86455,-75.37430,0.1,91.0,189.0,MAERSK ATHABASCA,IMO9398424,9V6814,70,1,334,43,11.2,70,A
367559840,2022-01-01T00:00:54,29.94075,-90.31086,0.1,133.9,511.0,MS DANIELLE,,WDG6707,31,0,19,,,31,A
636091265,2022-01-01T00:01:17,29.24851,-94.44560,0.1,33.0,168.0,GASCHEM BALTIC,IMO9269269,A8EC3,80,1,128,18,8.6,89,A
311492000,2022-01-01T00:01:03,27.74017,-82.52900,14.9,198.4,198.0,SERENADE OF THE SEAS,IMO9228344,C6FV8,60,0,293,32,8.5,69,A
368063640,2022-01-01T00:01:06,35.08289,-90.14199,0.0,351.3,511.0,LEXIE JOHNSTON,,WDK5310,31,8,19,8,2.7,31,A
369240000,2022-01-01T00:01:07,29.64614,-91.10596,0.0,122.3,120.0,PEYTON CANDIES,IMO9551507,WTAF,90,4,86,18,6.2,70,A
367130910,2022-01-01T00:01:09,41.45652,-70.59656,6.4,235.0,59.0,ISLAND HOME,IMO9410478,WDD3413,60,0,77,19,3.3,60,A
367321740,2022-01-01T00:00:59,29.14274,-90.20636,0.0,303.1,74.0,CANDY FACTORY,IMO9407196,WDE2194,60,5,51,9,,69,A
636016002,2022-01-01T00:01:11,27.56003,-90.10533,0.1,20.9,205.0,PACIFIC SHARAV,IMO9623336,D5DY4,90,3,227,42,12.0,90,A
367162940,2022-01-01T00:00:00,29.76425,-95.10884,0.0,272.2,272.0,SAN JACINTO,,WDD5743,31,0,16,7,,57,A
538009188,2022-01-01T00:00:48,49.03769,-123.68990,0.0,218.3,97.0,AIPOS,IMO9501497,V7A4429,70,1,295,46,11.0,70,A
371660000,2022-01-01T00:01:03,29.98215,-93.88110,5.0,101.0,102.0,GAS FRIEND,IMO9321225,3EDU7,80,0,230,36,10.8,84,A
228308600,2022-01-01T00:00:09,40.12435,-73.81896,0.3,162.2,180.0,PETER FABER,IMO8027781,FLEV,90,3,78,13,3.8,33,A
366996120,2022-01-01T00:00:54,30.73154,-91.54702,4.7,256.0,270.0,CITY OF VICKSBURG,,WDC2660,31,0,43,13,,57,A
367745820,2022-01-01T00:01:06,32.08196,-81.06368,0.0,104.5,262.0,COOPER MORAN,IMO9812547,WDI9156,31,0,28,,,52,A
367387860,2022-01-01T00:00:59,29.95152,-90.38678,0.0,23.3,511.0,LOUISIANA,,WDE7015,31,0,18,7,,31,A
563110100,2022-01-01T00:01:06,41.29181,-72.90791,0.0,90.6,7.0,SOLAR MADELEIN,IMO9882413,9V6568,80,5,183,32,10.4,80,A
316031354,2022-01-01T00:01:10,42.90882,-82.45824,0.5,21.1,16.0,CAPT. HENRY JACKMAN,IMO9619294,VECA,70,0,226,24,7.1,70,A
367415010,2022-01-01T00:01:10,30.08367,-90.90611,5.7,340.7,511.0,CAJOLE,,WDE9234,52,0,21,8,2.5,52,A
366816340,2022-01-01T00:00:00,33.91673,-78.02336,0.0,293.6,511.0,CAPE FEAR PILOT II,,WDA5087,90,0,15,5,,50,A
338060122,2022-01-01T00:01:10,30.66986,-81.46858,0.6,16.2,511.0,NCSO LE27,,,55,0,8,4,0.6,55,A
367590560,2022-01-01T00:00:02,29.76497,-95.09850,7.7,134.6,511.0,MISS D,,WDG9712,60,0,,,,49,A
368217460,2022-01-01T00:00:03,40.70905,-73.98756,0.8,63.6,102.0,ECLIPSE,,WDM5603,0,5,31,8,0.0,0,A
316046128,2022-01-01T00:00:06,49.31069,-123.10687,0.0,74.3,0.0,SEASPAN HARRIER,IMO9771121,,52,0,24,11,5.8,52,A
366902120,2022-01-01T00:00:02,42.48561,-73.78710,0.0,304.4,191.0,SARAH ANN,IMO8983117,WDF3387,31,12,23,7,,52,A
367678730,2022-01-01T00:00:54,34.24276,-119.26443,0.0,309.0,511.0,RISING STAR,,WDI2492,30,,15,,,,B
636016069,2022-01-01T00:01:11,49.32030,-123.16725,12.3,282.6,282.0,INDIAN HARMONY,IMO9626651,D5EG3,70,0,225,32,13.9,70,A
367473520,2022-01-01T00:00:05,38.25766,-76.31572,5.8,155.7,160.0,ISLAND PILOT,,WDF6368,31,0,19,7,,57,A
229380000,2022-01-01T00:01:08,46.28565,-124.98458,5.8,330.0,324.0,ALPHA LOYALTY,IMO9311177,9HA3285,70,0,225,32,14.0,79,A
366898520,2022-01-01T00:00:00,25.75644,-80.14089,0.0,284.3,130.0,INGOT,,WDB4451,37,0,28,7,,37,A
367360430,2022-01-01T00:01:13,32.70140,-117.16375,6.6,215.7,197.0,SILVERGATE,,WDE4978,60,0,17,6,,6,A
367133910,2022-01-01T00:00:08,33.76541,-118.25559,0.0,287.8,511.0,BETHEL F GIFFORD,,WS9087,90,0,22,7,,51,A
368018070,2022-01-01T00:01:16,37.77734,-122.29911,0.4,277.1,92.0,ARGO,,WDJ8605,60,0,41,12,0.0,60,A
367661820,2022-01-01T00:01:10,29.83000,-90.06785,0.0,235.6,129.0,MISTER MAC,,WDH8821,31,12,22,,,57,A
366896730,2022-01-01T00:00:18,47.53996,-122.64447,0.0,344.2,329.0,NAIAD,,WDJ7117,37,,13,,,,B
367104940,2022-01-01T00:00:05,47.33693,-122.58174,0.0,360.0,47.0,MESSING AROUND,,WDJ6069,37,5,13,4,1.8,37,A
368106020,2022-01-01T00:01:12,30.40374,-87.25597,0.0,360.0,511.0,RV ORACLE,,WDK9705,57,0,24,8,0.0,57,A
338153661,2022-01-01T00:00:42,35.07907,-76.95728,0.0,27.9,511.0,DUTCH WIND,,,37,,,,,,B
367189020,2022-01-01T00:00:53,29.72492,-95.26515,0.0,177.8,511.0,MARS,IMO7338327,WDD7627,31,0,27,8,,52,A
538008664,2022-01-01T00:00:51,27.44082,-94.17649,12.0,140.6,140.0,ORPHEUS,IMO9865752,V7A2636,80,0,183,32,11.9,80,A
367777560,2022-01-01T00:01:11,29.97895,-93.86673,0.0,360.0,511.0,MARY RUTH L,,WDJ4421,52,0,0,0,0.0,52,A
367438690,2022-01-01T00:00:52,28.93458,-95.32159,0.0,222.5,8.0,ROSEMARY,IMO9424948,WDF3335,31,0,29,10,3.7,52,A
367010420,2022-01-01T00:01:05,41.25722,-72.03085,0.2,228.0,47.0,RACE POINT,,WDI5671,60,0,49,10,,60,A
367053370,2022-01-01T00:00:18,37.51653,-122.56070,6.7,321.9,511.0,SPIRIT OF AMERICA,,WDI5376,30,,16,6,,,B
338339496,2022-01-01T00:00:59,25.72617,-80.23181,0.0,283.3,511.0,LADY J,,,37,0,18,6,2.0,37,A
367489490,2022-01-01T00:01:01,31.04639,-81.42265,0.0,59.0,511.0,WESTERLY,,WDF7918,90,,11,,,,B
366988930,2022-01-01T00:00:00,47.19468,-122.65311,0.1,267.6,60.0,MCNEIL,,WDC2168,60,0,17,7,,65,A
367442770,2022-01-01T00:01:07,38.42785,-82.59705,0.0,360.0,511.0,GARRY LACEY,,WDF3677,31,0,21,8,,31,A
368145870,2022-01-01T00:00:01,29.76163,-95.07421,4.7,295.2,298.0,LILLIANNE D,,WDL5939,57,12,123,18,3.1,57,A
354827000,2022-01-01T00:01:09,46.00460,-124.93472,10.3,249.7,248.0,EVIACEMENT III,IMO7396147,3EWG2,70,0,117,16,6.9,70,A
367795990,2022-01-01T00:01:11,34.04543,-77.94037,7.6,179.8,511.0,SEA WOLF,,WDJ6261,31,11,18,7,,52,A
367465980,2022-01-01T00:00:01,29.76315,-91.17662,0.2,4.3,511.0,CROSBY TIDE,,WDF5671,31,0,17,8,,31,A
366998020,2022-01-01T00:01:12,29.90017,-90.08079,0.0,16.1,511.0,ST ANDREW,IMO8635916,WDC2812,31,15,19,7,,57,A
367389640,2022-01-01T00:01:15,37.82023,-122.46630,9.9,69.0,511.0,OSKI,,WYD3004,60,0,21,7,,40,A
538005804,2022-01-01T00:00:01,38.27299,-124.32788,11.4,336.7,339.0,MARLIN AMETRINE,IMO9697234,V7HD9,80,0,183,,,80,A
367189030,2022-01-01T00:01:15,30.35005,-89.08698,0.3,23.6,298.0,MISSOURI H,,WRS7131,33,3,54,0,,33,A
367361620,2022-01-01T00:00:07,40.74734,-74.00976,0.1,261.6,511.0,CELESTIAL,,WDE5068,60,15,56,11,,60,A
316032491,2022-01-01T00:01:16,47.56213,-122.62239,0.0,177.9,511.0,KERENZA,,,37,,,,,,B
368113360,2022-01-01T00:00:55,29.63430,-90.33991,5.6,32.9,511.0,LEE W,IMO1297828,WDL2576,57,0,224,17,3.3,57,A
368121540,2022-01-01T00:00:25,46.09047,-122.93188,0.1,170.3,292.0,RANDY S,IMO7301518,WDL3432,57,5,119,14,2.8,57,A
339197000,2022-01-01T00:01:18,26.09064,-80.17440,0.0,85.7,3.0,ALL IN,IMO8736667,6YVE3,37,8,50,10,2.5,37,A
215658000,2022-01-01T00:00:33,48.95686,-123.73194,0.2,102.4,191.0,PS FRAMURA,IMO9691395,9HA5232,70,1,223,32,7.1,70,A
367132000,2022-01-01T00:00:59,27.10697,-94.60128,11.7,16.9,17.0,HARVEY LIBERTY,IMO9654244,KLIY,90,0,92,,,70,A
338221000,2022-01-01T00:00:00,39.04599,-125.14684,12.6,332.7,334.0,OVERSEAS BOSTON,IMO9353565,WJBU,80,0,183,32,12.2,80,A
368037610,2022-01-01T00:00:01,18.15289,-65.44404,4.9,102.6,102.0,BREEZY POINT,,WDK2653,60,0,24,9,2.1,60,A
367057240,2022-01-01T00:01:03,30.20890,-91.08965,5.4,245.9,244.0,MARK STAAB,,WDC6503,31,12,43,13,,31,A
316003351,2022-01-01T00:01:24,49.11825,-123.16435,0.0,360.0,511.0,VIKING FISHER,,,30,0,22,6,2.2,30,A
367339560,2022-01-01T00:00:00,43.65731,-70.24929,0.0,289.3,137.0,CITY OF PORTLAND,,WDE9667,90,15,19,,,58,A
366857070,2022-01-01T00:00:02,33.34758,-118.32141,9.5,8.5,511.0,JET CAT EXPRESS,IMO9367475,WDA8695,60,5,44,10,,40,A
367015060,2022-01-01T00:00:03,29.13458,-90.20340,0.0,355.5,340.0,HOKU-KE'A,IMO9032800,WCU5445,31,11,35,10,5.1,52,A
477617600,2022-01-01T00:00:03,33.80165,-76.48250,22.2,63.0,65.0,OOCL WASHINGTON,IMO9417256,VRFU9,70,0,322,42,14.5,70,A
366997930,2022-01-01T00:00:51,29.94117,-90.35949,0.1,289.7,511.0,RAY ECKSTEIN,IMO8635863,WDC2804,31,15,20,7,,0,A
235335000,2022-01-01T00:00:57,48.39606,-123.45655,0.0,300.6,53.0,EVER EAGLE,IMO9241310,ZNZH6,70,1,299,42,13.5,74,A
368023560,2022-01-01T00:00:42,36.91235,-76.17778,0.0,291.2,199.0,ANGELINA AUTUMN,,WDJ9187,31,5,29,10,5.0,31,A
316014107,2022-01-01T00:00:06,49.29102,-123.06078,0.0,203.8,56.0,SST GRIZZLY,IMO9756482,CFA2897,31,0,32,13,5.8,31,A
367560990,2022-01-01T00:00:57,27.63759,-82.56314,0.0,279.0,8.0,ATLAS,IMO9641754,WDG6819,31,0,28,12,,52,A
367706030,2022-01-01T00:01:11,45.73525,-122.85257,0.0,177.7,511.0,MISS MOLLY,,WDI5189,37,,13,,,,B
366902120,2022-01-01T00:01:13,42.48561,-73.78712,0.0,304.4,191.0,SARAH ANN,IMO8983117,WDF3387,31,12,23,7,,52,A
367473520,2022-01-01T00:01:15,38.25592,-76.31495,5.6,164.1,166.0,ISLAND PILOT,,WDF6368,31,0,19,7,,57,A
367599210,2022-01-01T00:00:05,40.68832,-74.13615,0.0,55.5,26.0,EMILY ANN,IMO6515667,WDH2592,31,0,29,8,3.6,31,A
367687040,2022-01-01T00:01:00,29.67231,-91.13482,0.0,0.0,511.0,TENNER C,IMO7046120,WDI3314,31,0,29,8,3.6,52,A
366943970,2022-01-01T00:01:01,33.45406,-118.49039,11.3,216.6,511.0,ISLANDER EXPRESS,IMO8967876,WCJ6211,60,0,27,6,,40,A
232018900,2022-01-01T00:00:13,33.75176,-118.24082,0.0,93.8,250.0,HYUNDAI NEPTUNE,IMO9725158,MEDZ7,70,5,324,48,14.4,70,A
368009570,2022-01-01T00:00:58,29.37256,-94.84226,6.4,283.0,279.0,HERMANATOR J,,WDJ7730,31,12,26,9,,31,A
367653220,2022-01-01T00:01:02,28.59920,-88.01856,0.3,166.8,355.0,CAT ISLAND,IMO9752357,WDH7954,90,0,95,20,6.9,10,A
368152730,2022-01-01T00:01:05,40.73863,-73.96924,21.5,171.3,171.0,TOOTH FERRY,,,60,0,26,10,0.0,60,A
367589050,2022-01-01T00:01:09,29.90555,-90.11874,0.0,281.3,284.0,LINDSEY GRAHAM,,WDG9563,31,0,24,,,57,A
367401960,2022-01-01T00:00:27,38.79703,-75.10280,0.1,317.9,511.0,CAJUN,IMO8334055,WDE8132,31,0,21,7,,52,A
366516370,2022-01-01T00:00:40,40.66953,-74.01725,0.0,335.0,351.0,STEPHEN REINAUER,IMO7046170,WCA3763,31,5,33,9,4.2,52,A
338454000,2022-01-01T00:00:38,40.63546,-74.07106,0.1,244.0,262.0,BERTO L MILLER,IMO8964850,WDG6273,90,5,49,13,3.1,70,A
367479650,2022-01-01T00:00:58,27.81914,-97.47208,0.0,309.0,19.0,SAINT CRISPIN,IMO8992924,WDF6960,31,0,19,7,,57,A
367505030,2022-01-01T00:00:59,29.93150,-93.05000,6.6,272.0,274.0,FRANK JAHN,,WDF9425,31,12,26,9,,57,A
367000450,2022-01-01T00:00:59,28.84356,-95.51337,4.5,56.0,511.0,WILLIAM D,IMO8992807,WDG2468,31,12,225,18,2.7,31,A
367515320,2022-01-01T00:00:59,29.98800,-90.82552,7.0,156.3,511.0,ST PEREGRINE,,WDG2404,31,0,18,7,,57,A
367610590,2022-01-01T00:01:03,29.21635,-90.65000,0.0,42.7,327.0,SEA CYPRESS,,WDH3758,31,0,22,,,31,A
338302496,2022-01-01T00:00:50,32.72554,-117.18878,0.1,100.4,511.0,DOC'S HOLIDAY,,,36,,,,,,B
369010000,2022-01-01T00:01:04,30.38576,-81.54144,0.4,204.5,511.0,TEXAS,,WDA4978,90,3,89,20,,33,A
368090840,2022-01-01T00:01:05,29.85082,-92.36292,3.0,151.9,129.0,KENNY SHAVER,IMO12944990,WDK8101,57,12,209,18,3.1,57,A
367782690,2022-01-01T00:00:01,40.70626,-73.98334,24.6,81.9,80.0,H202,,WDJ4943,60,0,,,,60,A
368059490,2022-01-01T00:01:05,28.68318,-95.97352,6.1,241.4,241.0,BAILEY,,WDK4879,57,12,302,17,2.9,52,A
367452810,2022-01-01T00:00:01,29.32750,-94.77428,0.0,236.9,511.0,JOHN W JOHNSON,IMO9602344,WDF4516,60,0,80,19,3.0,60,A
538007299,2022-01-01T00:01:07,28.82478,-95.13555,0.1,46.9,144.0,FAIRCHEM SABRE,IMO9657478,V7FX9,80,1,146,23,9.7,80,A
366999979,2022-01-01T00:00:01,45.88694,-85.50862,12.7,96.3,96.0,CG MOBILE BAY,,NRUR,90,0,42,11,,55,A
368047580,2022-01-01T00:01:07,29.73225,-95.13017,0.0,225.3,242.0,JONES,IMO101211510,WDK3678,57,12,115,17,2.5,52,A
636019967,2022-01-01T00:01:01,28.99412,-89.36196,10.0,216.6,219.0,LADY ANNE,IMO9866184,D5XA4,70,0,229,32,14.1,70,A
367044250,2022-01-01T00:00:06,34.24020,-119.26163,0.0,360.0,511.0,RANGER 85,,WDJ3240,60,0,25,6,,60,A
368461000,2022-01-01T00:00:05,32.67940,-117.17400,0.0,54.6,511.0,C-CRA-C,,WDI9857,37,,,,,,B
440023000,2022-01-01T00:00:37,45.69143,-122.77252,0.1,320.2,184.0,PAN GRACE,IMO9768928,D7CN,70,1,180,30,6.7,70,A
368206000,2022-01-01T00:00:06,42.04669,-124.26683,0.0,302.2,511.0,MISS SARAH,IMO8942034,WDD9129,30,15,28,8,,30,A
366986680,2022-01-01T00:00:51,29.78909,-95.06366,3.1,24.1,511.0,CARESSA K,,WBP4760,31,5,20,7,,57,A
366939770,2022-01-01T00:00:00,34.22629,-77.95392,0.1,214.9,10.0,CAPE COD,IMO6807010,WBK3243,31,0,31,8,4.7,52,A
367505070,2022-01-01T00:00:54,30.01912,-91.25844,1.4,16.6,12.0,RENEE DAVISON,,WDF9429,31,12,26,9,,57,A
367614550,2022-01-01T00:00:54,30.27931,-91.17035,7.4,84.3,88.0,RON HUNTER,,WDH4137,31,15,43,15,,57,A
477318100,2022-01-01T00:00:00,29.11909,-89.26498,10.3,205.1,204.0,SHANDONG FU YI,IMO9748801,VRSQ5,70,0,229,32,13.5,70,A
367579230,2022-01-01T00:01:11,29.83127,-93.96327,0.0,174.4,511.0,TERRY CONNER,,WDG8602,31,15,17,5,,57,A
636015884,2022-01-01T00:00:01,29.60606,-89.85310,0.0,152.5,248.0,GRACE C,IMO9530979,D5DH8,70,0,186,28,6.2,70,A
366961550,2022-01-01T00:00:00,29.94384,-90.01306,1.5,280.9,293.0,PETER J,,WDJ2317,31,0,17,7,,57,A
367702890,2022-01-01T00:00:01,38.42770,-82.59682,0.0,360.0,511.0,JOHN GREER,,WDI4870,31,0,15,,,31,A
368035830,2022-01-01T00:00:03,28.41861,-93.82100,10.0,39.6,511.0,GOL FORCE,IMO896482400,WDK2472,71,5,50,12,4.3,71,A
316015121,2022-01-01T00:00:01,44.17219,-76.70363,0.0,30.3,511.0,FRONTENAC II,IMO5068875,VDLK,90,0,55,11,2.7,60,A
367388450,2022-01-01T00:00:01,30.17040,-91.00225,0.0,314.1,51.0,CSS ALBEMARLE,,WDE7060,31,12,22,9,,57,A
367129650,2022-01-01T00:00:01,35.68045,-89.94427,3.2,6.9,1.0,BRITNEY LEE,,WDC2895,31,0,39,10,,31,A
369970478,2022-01-01T00:00:04,38.98420,-76.46721,0.0,200.6,348.0,NAVSEA P-304 2,,,99,0,,,,99,A
311000111,2022-01-01T00:00:05,33.42689,-119.31343,9.4,313.9,310.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80,0,275,48,17.0,81,A
316043222,2022-01-01T00:00:02,49.41336,-123.84378,8.5,112.4,113.0,HODDER BREEZE,,,52,15,20,6,0.0,52,A
366947510,2022-01-01T00:01:11,38.59981,-90.19443,0.0,269.0,22.0,INEZ ANDREAS,,WDB7752,31,0,56,15,,57,A
255806038,2022-01-01T00:01:16,36.98953,-76.17273,16.0,107.6,108.0,NORTHERN JUBILEE,IMO9450337,CQIQ5,70,0,333,43,14.5,71,A
366982180,2022-01-01T00:00:01,32.68649,-117.13353,0.0,360.0,511.0,C-TRACTOR 10,,WCO3210,52,0,25,10,0.0,52,A
367602790,2022-01-01T00:00:54,29.55285,-93.57631,9.2,240.2,511.0,HANNAH C,IMO9095096,WDH2947,90,0,45,10,,70,A
367535280,2022-01-01T00:00:01,30.11211,-90.96808,0.0,159.0,294.0,JANICE E STRAIT,,WDG4317,31,15,56,13,,31,A
366274490,2022-01-01T00:01:02,41.58800,-71.40914,0.0,315.6,511.0,CAITLIN AND MAIREAD,IMO8885212,WDF2556,30,,19,6,,,B
368112890,2022-01-01T00:00:04,21.29242,-157.85954,0.0,232.9,511.0,KAHANA II,IMO8964903,WDL2528,70,0,67,14,3.1,70,A
367680760,2022-01-01T00:00:02,29.32553,-94.85230,4.0,46.7,60.0,AMBRIE DUPRE,,WDI2693,31,12,22,,,52,A
367589310,2022-01-01T00:01:04,29.87623,-92.13057,0.0,228.0,511.0,GO AMERICA,IMO8968181,WDG9587,90,0,44,10,3.4,90,A
367612320,2022-01-01T00:00:01,29.11902,-90.20158,0.0,61.6,341.0,HOS BLACK ROCK,IMO9647708,WDH3921,90,0,92,19,6.4,70,A
366685950,2022-01-01T00:00:09,32.71512,-117.17694,6.0,89.5,114.0,SPIRIT OF SAN DIEGO,,WCS9446,60,0,34,9,,6,A
316030644,2022-01-01T00:00:16,49.52657,-124.84609,0.0,192.1,60.0,BAYNES SOUND CONNECT,IMO9739252,CFN7319,0,3,78,,,0,A
367168250,2022-01-01T00:00:03,26.71500,-80.04788,0.0,293.8,511.0,CONSTELLATION,,WDD6097,37,0,33,6,,37,A
538008204,2022-01-01T00:00:24,40.68388,-74.15470,0.0,301.1,128.0,OLEANDER,IMO9827334,V7A2078,70,5,120,20,5.3,70,A
367703020,2022-01-01T00:00:02,39.10106,-84.68864,2.7,346.7,511.0,BTU SPECIAL,,WDI4881,31,5,14,,,31,A
367136020,2022-01-01T00:00:34,36.89802,-76.35013,0.0,344.3,511.0,RIKKI S,IMO8851156,WDD3773,31,1,18,7,,31,A
367501660,2022-01-01T00:00:02,27.81909,-97.47119,0.0,277.1,287.0,SAN BERNARD,,WDF9089,31,0,23,10,,57,A
352469000,2022-01-01T00:00:00,46.20099,-123.82030,0.3,333.2,66.0,ULTRA VISION,IMO9878694,3EGY7,79,1,200,32,6.7,79,A
368084080,2022-01-01T00:00:02,28.94706,-95.30429,3.8,219.1,511.0,KYLIE DUPRE,IMO1001089558,WDK7400,57,0,144,22,2.8,57,A
367778010,2022-01-01T00:00:00,29.31119,-94.80840,0.1,201.2,112.0,JOHN C LAQUAY,,WDJ4471,33,15,41,11,,33,A
366904950,2022-01-01T00:00:06,41.87714,-82.65495,12.7,274.2,273.0,LEE A TREGURTHA,IMO5385625,WUR8857,70,0,251,22,8.6,70,A
368170760,2022-01-01T00:00:17,48.61960,-123.00208,0.1,225.2,511.0,GALLIVANT,,WDL8568,0,0,19,12,0.0,0,A
416495000,2022-01-01T00:00:23,30.98719,-118.07488,2.2,132.0,223.0,EVER LOYAL,IMO9604158,BKIZ,70,0,334,45,14.2,74,A
316003123,2022-01-01T00:00:46,42.98345,-82.40985,0.0,348.0,0.0,JIIMAAN,IMO9034298,CFI9556,60,5,63,14,3.3,60,A
367138730,2022-01-01T00:01:06,29.80417,-93.34580,0.1,301.9,181.0,ACADIA,,WDD3971,60,0,43,18,,69,A
353992000,2022-01-01T00:00:54,29.88108,-89.95353,0.0,117.0,131.0,GINGA PUMA,IMO9343780,3EFS5,80,0,159,26,10.1,80,A
316023452,2022-01-01T00:00:20,49.11820,-123.16454,0.0,340.8,511.0,SOUTHERN RIDGE,,CFG7267,30,0,21,,,30,A
367427260,2022-01-01T00:01:09,30.05320,-93.72038,7.5,55.2,60.0,HOWARD BLANK,,WDF2314,31,12,26,9,,31,A
36926403,2022-01-01T00:00:26,45.10092,-87.62147,0.0,268.3,511.0,PCU MARINETTE,,NMNE,35,5,0,0,0.0,35,A
360000000,2022-01-01T00:00:54,38.54002,-90.25012,0.1,140.4,511.0,INGRAM DUPO,,0000000,90,15,52,14,3.3,90,A
367016390,2022-01-01T00:00:44,38.95692,-74.87458,0.0,297.2,511.0,DYRSTEN,IMO8687983,WAK5769,30,,44,9,,,B
367704390,2022-01-01T00:00:54,30.23153,-93.25825,0.0,260.8,94.0,RAY "CHIEF" TONEY,,WDI5024,31,12,25,,,57,A
367133230,2022-01-01T00:00:54,26.77825,-80.05393,0.0,288.0,511.0,DELTA HOUSE,,WDJ6727,37,0,25,7,,36,A
338107857,2022-01-01T00:00:00,32.70972,-117.23352,0.0,164.5,347.0,QUEST,,,37,0,22,6,,37,A
366764740,2022-01-01T00:01:11,47.25474,-122.43264,0.0,273.1,511.0,CHIEF,IMO9188582,WCZ2047,31,0,31,10,,52,A
316194000,2022-01-01T00:00:56,49.12461,-123.08563,0.0,247.7,240.0,NORTHERN ADVENTURE,IMO9257735,CFN4641,60,5,117,20,4.7,60,A
367361960,2022-01-01T00:01:14,44.38982,-68.92015,9.2,14.4,14.0,BROWNSVILLE,IMO9385738,WDE5095,31,0,45,14,7.0,80,A
367013050,2022-01-01T00:00:00,47.58799,-122.35328,1.0,173.9,511.0,GOODTIME III,,WSX5383,60,0,22,7,,0,A
368023510,2022-01-01T00:01:03,48.02667,-122.65084,35.3,153.7,156.0,SARATOGA,,WDJ9181,40,0,22,9,1.1,40,A
366969970,2022-01-01T00:00:04,37.82787,-122.41901,10.8,118.5,118.0,SONOMA,,WZC8517,60,0,46,9,,60,A
367748030,2022-01-01T00:01:06,29.74965,-95.10774,0.0,233.7,59.0,LAURA B,IMO9794214,WDI9376,31,5,,,,52,A
316046128,2022-01-01T00:01:15,49.31069,-123.10687,0.0,47.3,1.0,SEASPAN HARRIER,IMO9771121,,52,0,24,11,5.8,52,A
367654950,2022-01-01T00:00:01,29.68400,-91.18715,0.0,360.0,511.0,BROWN WATER XIV,,WDH8127,31,12,22,8,,31,A
366899290,2022-01-01T00:00:07,40.10668,-74.04951,0.0,232.7,511.0,OHIO RIVER,,WDB4518,60,0,14,4,,60,A
367570430,2022-01-01T00:00:09,48.52164,-122.61107,0.0,320.6,180.0,NORTHERN LEADER,IMO9655092,WDG7747,30,15,50,12,5.4,30,A
368071410,2022-01-01T00:00:01,29.37770,-94.80810,4.3,156.0,158.0,BILLY CENAC,,WDK6121,52,15,200,17,3.0,52,A
338129773,2022-01-01T00:00:15,37.85228,-76.36355,0.0,240.6,511.0,SEA TRADER,,,37,,15,,,,B
366764740,2022-01-01T00:00:01,47.25478,-122.43257,0.0,282.0,511.0,CHIEF,IMO9188582,WCZ2047,31,0,31,10,,52,A
366811580,2022-01-01T00:00:00,32.76360,-79.87213,0.1,321.0,511.0,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A
367661220,2022-01-01T00:00:03,40.51305,-80.12484,0.0,360.0,511.0,VULCAN,,WDH8763,31,0,31,8,,57,A
368044430,2022-01-01T00:01:12,29.65063,-94.26650,3.5,236.2,248.0,CORYELL,,WDK3354,57,12,116,34,3.1,57,A
367614860,2022-01-01T00:00:03,30.36378,-88.56659,0.0,257.4,339.0,SHERIDAN A,,WDH9115,31,12,26,,,57,A
367644450,2022-01-01T00:01:12,47.56895,-122.34883,0.0,304.9,511.0,SEDNA,,WDH7067,37,,12,,,,B
338208221,2022-01-01T00:00:04,33.72273,-118.28087,0.0,121.5,511.0,BREATHE,,,60,,,,,,B
368231340,2022-01-01T00:01:07,30.67100,-81.46617,0.0,226.5,206.0,WAYPOINT,,,37,0,18,6,1.8,37,A
366755020,2022-01-01T00:00:03,33.73984,-118.27789,0.0,255.0,192.0,ADMIRAL,IMO9188544,WCY6529,31,0,31,10,3.4,52,A
367540560,2022-01-01T00:00:09,36.83636,-76.24803,0.0,287.4,212.0,ROBERT T,IMO7738981,WDI8475,31,12,22,7,,52,A
367015060,2022-01-01T00:01:13,29.13460,-90.20342,0.0,261.3,338.0,HOKU-KE'A,IMO9032800,WCU5445,31,11,35,10,5.1,52,A
316013007,2022-01-01T00:00:00,44.23262,-76.47703,0.0,228.7,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,90,0,62,20,2.3,60,A
367531720,2022-01-01T00:01:14,40.74056,-74.01169,0.2,360.0,511.0,FDNY M1B,,WDG3983,51,3,,,,51,A
636019638,2022-01-01T00:00:40,39.24607,-71.99125,11.0,328.8,328.0,PURPLE RAY,IMO9804899,D5VL2,80,0,145,24,9.5,80,A
